"foreign_language","race","sex","wealth","educ","log_wealth","log_educ"
0,0,1,383000,12,12.8557902681628,2.484906649788
0,0,2,375654,17,12.8364237859504,2.83321334405622
0,0,2,200,13,5.29831736654804,2.56494935746154
0,0,1,1200,12,7.09007683577609,2.484906649788
0,0,1,8200,12,9.01188943325234,2.484906649788
0,0,1,143000,12,11.870599909242,2.484906649788
0,0,1,356000,16,12.7826860098342,2.77258872223978
0,0,1,205000,15,12.2307652581205,2.70805020110221
0,0,1,5000,12,8.51719319141624,2.484906649788
0,0,1,375000,12,12.8346813049525,2.484906649788
0,0,2,9000,16,9.10497985631836,2.77258872223978
0,0,1,600,15,6.39692965521615,2.70805020110221
0,0,1,202000,16,12.2160229763833,2.77258872223978
0,0,1,500,12,6.21460809842219,2.484906649788
0,0,1,245000,12,12.4090134895269,2.484906649788
0,0,1,8000,12,8.98719682066197,2.484906649788
0,0,2,9600,12,9.16951837745593,2.484906649788
0,0,1,400,12,5.99146454710798,2.484906649788
0,0,1,62200,8,11.0381102787273,2.07944154167984
0,0,2,27000,12,10.2035921449865,2.484906649788
0,0,1,2480000,15,14.7237691181412,2.70805020110221
0,0,1,145800,18,11.8899910985567,2.89037175789616
0,0,2,100000,13,11.5129254649702,2.56494935746154
0,0,1,47000,12,10.7579028806922,2.484906649788
0,0,2,6,12,1.79175946922805,2.484906649788
0,0,1,98000,14,11.4927227576527,2.63905732961526
0,0,2,66000,12,11.0974100210086,2.484906649788
0,0,2,90300,15,11.4108927394051,2.70805020110221
0,0,2,208000,15,12.2452933586835,2.70805020110221
0,0,2,2200,20,7.69621263934641,2.99573227355399
0,0,1,233500,12,12.3609373560911,2.484906649788
0,0,1,1352500,12,14.1174652897028,2.484906649788
0,0,2,5000,13,8.51719319141624,2.56494935746154
0,0,1,18200,12,9.80917687306489,2.484906649788
0,0,1,1000,12,6.90775527898214,2.484906649788
1,0,2,617000,19,13.3326243028875,2.94443897916644
0,0,2,15500,12,9.64859530290734,2.484906649788
0,0,1,213500,12,12.2713921116508,2.484906649788
0,0,2,300,14,5.7037824746562,2.63905732961526
1,0,2,60500,16,11.0103986440189,2.77258872223978
0,0,1,3536279,17,15.0785856023419,2.83321334405622
0,0,2,2020,14,7.61085279039525,2.63905732961526
0,0,2,46000,14,10.7363966754712,2.63905732961526
0,0,1,8500,12,9.04782144247841,2.484906649788
0,0,1,201500,12,12.2135446603689,2.484906649788
0,0,1,646500,15,13.379328477194,2.70805020110221
0,0,1,147500,12,11.901583454762,2.484906649788
0,0,1,3500,15,8.1605182474775,2.70805020110221
1,0,2,7400,3,8.90923527919226,1.09861228866811
0,0,1,223200,12,12.3158235094893,2.484906649788
0,0,2,261000,19,12.4722756863048,2.94443897916644
0,0,1,434100,12,12.9810302012877,2.484906649788
0,0,1,3995750,18,15.2007418542309,2.89037175789616
0,0,2,475000,12,13.0710700830168,2.484906649788
0,0,2,496500,15,13.1153387624674,2.70805020110221
0,0,1,1335500,18,14.1048163115322,2.89037175789616
0,0,1,5000,12,8.51719319141624,2.484906649788
0,0,2,122200,15,11.7134143257196,2.70805020110221
0,0,1,48100,11,10.7810374560939,2.39789527279837
0,0,2,18000,10,9.7981270368783,2.30258509299405
0,0,1,85000,12,11.3504065354725,2.484906649788
0,0,1,175700,12,12.0765332741752,2.484906649788
0,0,1,139900,12,11.8486831606536,2.484906649788
0,0,2,320000,16,12.6760762747759,2.77258872223978
0,0,2,302000,13,12.618182296357,2.56494935746154
0,0,1,372000,12,12.8266491332553,2.484906649788
0,0,1,155000,12,11.9511803959014,2.484906649788
0,0,2,9400,14,9.14846496825809,2.63905732961526
0,0,1,152000,12,11.9316357998284,2.484906649788
0,0,2,62050,14,11.0356957906328,2.63905732961526
0,0,1,22500,12,10.0212705881925,2.484906649788
0,0,1,180840,12,12.1053679414085,2.484906649788
0,0,2,193325,18,12.1721279894772,2.89037175789616
0,0,1,831000,16,13.6303850738376,2.77258872223978
0,0,2,776200,12,13.5621654979169,2.484906649788
0,0,2,48925,12,10.7980437922643,2.484906649788
0,0,2,21500,12,9.97580821411575,2.484906649788
0,0,2,64000,14,11.0666383623418,2.63905732961526
0,0,1,309800,12,12.6436822069649,2.484906649788
0,0,1,29840,15,10.3036050543177,2.70805020110221
0,0,2,30700,15,10.3320179335753,2.70805020110221
0,0,2,203000,12,12.2209612580239,2.484906649788
0,0,1,92500,12,11.4349639235005,2.484906649788
0,0,2,3950,12,8.28147085789517,2.484906649788
0,0,2,422,9,6.04500531403601,2.19722457733622
0,0,1,465000,18,13.0497926845695,2.89037175789616
0,0,2,9000,12,9.10497985631836,2.484906649788
0,0,2,401451,14,12.90284076258,2.63905732961526
0,0,1,48900,12,10.797532675463,2.484906649788
0,0,2,12800,12,9.45720044990771,2.484906649788
0,0,1,157000,12,11.9640010843304,2.484906649788
0,0,1,13500,14,9.51044496442652,2.63905732961526
0,0,1,121400,13,11.7068461576075,2.56494935746154
0,0,1,46000,16,10.7363966754712,2.77258872223978
0,0,1,475000,14,13.0710700830168,2.63905732961526
0,0,2,332000,18,12.7128902478986,2.89037175789616
0,0,1,19100,13,9.85744361403472,2.56494935746154
0,0,2,2100000,18,14.5574479026937,2.89037175789616
0,0,1,31000,12,10.3417424834673,2.484906649788
0,0,2,73987,12,11.2116446810779,2.484906649788
0,0,2,5674,12,8.6436496153688,2.484906649788
0,0,2,11400,12,9.34136863438259,2.484906649788
0,0,1,2169654,18,14.590078265799,2.89037175789616
0,0,1,302960,13,12.6213560625757,2.56494935746154
0,0,2,158300,16,11.9722472458691,2.77258872223978
0,0,2,314415,16,12.6584690483228,2.77258872223978
0,0,1,224700,14,12.3225214581734,2.63905732961526
0,0,2,10925,13,9.29880901996379,2.56494935746154
0,0,2,15000,14,9.61580548008435,2.63905732961526
0,0,1,656654,16,13.3949125225199,2.77258872223978
0,0,1,113000,12,11.6351430976945,2.484906649788
0,0,2,182500,13,12.1145054520047,2.56494935746154
0,0,1,300,12,5.7037824746562,2.484906649788
0,0,1,2900,11,7.97246601597457,2.39789527279837
0,0,1,1400,12,7.24422751560335,2.484906649788
0,0,1,20000,12,9.90348755253613,2.484906649788
0,0,2,65100,12,11.0836798281967,2.484906649788
0,0,2,12700,16,9.44935727244668,2.77258872223978
0,0,2,121000,15,11.7035458245789,2.70805020110221
0,0,1,203000,12,12.2209612580239,2.484906649788
0,0,1,786800,18,13.575729365497,2.89037175789616
0,0,2,1000,15,6.90775527898214,2.70805020110221
0,0,2,77000,13,11.2515607008358,2.56494935746154
0,0,1,40000,12,10.5966347330961,2.484906649788
0,0,2,18500,12,9.82552601106642,2.484906649788
0,0,1,33000,12,10.4042628404486,2.484906649788
0,0,2,60300,13,11.0070873827153,2.56494935746154
0,0,2,118500,20,11.6826682395573,2.99573227355399
0,0,2,3500,10,8.1605182474775,2.30258509299405
0,0,2,13900,8,9.53964411911878,2.07944154167984
1,0,2,25000,12,10.1266311038503,2.484906649788
0,0,2,173500,12,12.0639328783691,2.484906649788
0,0,2,32000,12,10.3734911817819,2.484906649788
0,0,2,1000,12,6.90775527898214,2.484906649788
0,0,2,5000,13,8.51719319141624,2.56494935746154
0,0,2,2000,13,7.60090245954208,2.56494935746154
0,0,1,270000,15,12.5061772379805,2.70805020110221
0,0,1,40500,12,10.6090572530946,2.484906649788
0,0,2,2330,13,7.75362354655975,2.56494935746154
0,0,2,40500,16,10.6090572530946,2.77258872223978
0,0,1,38900,12,10.5687495296065,2.484906649788
0,0,2,69800,12,11.1533892887505,2.484906649788
0,0,2,447393,12,13.0111926819614,2.484906649788
0,0,2,628300,20,13.350773038391,2.99573227355399
0,0,2,51000,16,10.8395809117065,2.77258872223978
0,0,2,135000,16,11.8130300574206,2.77258872223978
0,0,1,180000,12,12.1007121298723,2.484906649788
0,0,1,33400,10,10.4163111789648,2.30258509299405
0,0,2,3000,12,8.00636756765025,2.484906649788
0,0,2,2700,12,7.90100705199242,2.484906649788
0,0,1,900654,14,13.7108764450787,2.63905732961526
0,0,2,1500,12,7.3132203870903,2.484906649788
0,0,2,2000,12,7.60090245954208,2.484906649788
0,0,1,25000,13,10.1266311038503,2.56494935746154
0,0,1,38600,13,10.5610075554529,2.56494935746154
0,0,2,649500,20,13.3839581150928,2.99573227355399
0,0,2,115000,19,11.6526874073454,2.94443897916644
0,0,2,4000,14,8.29404964010203,2.63905732961526
0,0,1,129600,12,11.7722080629003,2.484906649788
0,0,2,30000,12,10.3089526606443,2.484906649788
0,0,2,15300,16,9.63560810738053,2.77258872223978
0,0,2,148500,16,11.9083402372249,2.77258872223978
0,0,2,414000,18,12.9336212528075,2.89037175789616
0,0,2,229500,16,12.3436583084827,2.77258872223978
0,0,2,47900,17,10.776870783399,2.83321334405622
0,0,2,16000,12,9.68034400122192,2.484906649788
0,0,1,43600,12,10.6828124293371,2.484906649788
0,0,1,30000,12,10.3089526606443,2.484906649788
0,0,1,210000,12,12.2548628096996,2.484906649788
0,0,2,104498,14,11.5569232114479,2.63905732961526
0,0,2,17700,12,9.78131991856192,2.484906649788
0,0,1,2193,14,7.69302574841789,2.63905732961526
1,0,2,242100,18,12.3971061429261,2.89037175789616
0,0,1,19000,20,9.85219425814858,2.99573227355399
0,0,1,931000,16,13.7440145562592,2.77258872223978
0,0,2,57520,12,10.9598879923949,2.484906649788
0,0,1,398000,12,12.8942072842666,2.484906649788
0,0,1,6000,12,8.69951474821019,2.484906649788
0,0,1,185000,15,12.1281111040605,2.70805020110221
0,0,2,4630,14,8.44031214708028,2.63905732961526
0,0,2,108300,12,11.5926604329891,2.484906649788
0,0,2,57000,16,10.9508065468167,2.77258872223978
0,0,2,333000,13,12.7158977689626,2.56494935746154
0,0,2,1041000,16,13.8556923475971,2.77258872223978
0,0,2,383000,15,12.8557902681628,2.70805020110221
0,0,2,120000,15,11.6952470217642,2.70805020110221
0,0,1,163500,18,12.0045682693194,2.89037175789616
0,0,1,550000,12,13.2176735572087,2.484906649788
0,0,2,16449398,13,16.6157994387613,2.56494935746154
1,0,1,354500,12,12.7784636249543,2.484906649788
0,0,2,16900,12,9.73506890091116,2.484906649788
0,0,2,1400,16,7.24422751560335,2.77258872223978
0,0,2,178000,12,12.0895388292742,2.484906649788
0,0,2,11300,12,9.33255800470043,2.484906649788
0,0,1,5200,12,8.55641390456952,2.484906649788
0,0,2,47000,12,10.7579028806922,2.484906649788
0,0,2,1033100,16,13.8480745488375,2.77258872223978
0,0,1,3993760,17,15.2002437010172,2.83321334405622
0,0,1,148000,8,11.9049675527463,2.07944154167984
0,0,1,25000,12,10.1266311038503,2.484906649788
0,0,1,2090,12,7.64491934495886,2.484906649788
0,0,1,269832,12,12.5055548220977,2.484906649788
0,0,2,1748904,16,14.3744998639866,2.77258872223978
0,0,1,152000,13,11.9316357998284,2.56494935746154
0,0,2,49700,14,10.8137602120847,2.63905732961526
0,0,2,90500,14,11.413105129688,2.63905732961526
0,0,1,35000,12,10.4631033404715,2.484906649788
0,0,1,26000,12,10.1658518170036,2.484906649788
0,0,1,2000,12,7.60090245954208,2.484906649788
0,0,1,374000,16,12.8320110763967,2.77258872223978
1,0,2,197200,15,12.1919737211507,2.70805020110221
0,0,2,3100,18,8.03915739047324,2.89037175789616
0,0,1,72200,16,11.1871953248809,2.77258872223978
0,0,2,612188,12,13.3247947038639,2.484906649788
0,0,1,109000,12,11.5991031612113,2.484906649788
0,0,2,16000,12,9.68034400122192,2.484906649788
0,0,2,2040,16,7.62070508683826,2.77258872223978
0,0,2,182000,16,12.1117619660589,2.77258872223978
0,0,2,207500,12,12.2428866186529,2.484906649788
0,0,2,34600,15,10.4516089610458,2.70805020110221
0,0,1,171000,11,12.0494188354848,2.39789527279837
0,0,1,145,12,4.97673374242057,2.484906649788
0,0,2,127000,15,11.7519423654407,2.70805020110221
0,0,2,69000,14,11.1418617835794,2.63905732961526
0,0,2,194000,14,12.1756134380455,2.63905732961526
0,0,1,83600,15,11.3337987990728,2.70805020110221
0,0,1,50000,11,10.8197782844103,2.39789527279837
0,0,2,200,12,5.29831736654804,2.484906649788
0,0,1,375000,13,12.8346813049525,2.56494935746154
0,0,2,342000,20,12.7425660160447,2.99573227355399
0,0,1,8000,8,8.98719682066197,2.07944154167984
0,0,2,117600,12,11.6750443144467,2.484906649788
0,0,1,370500,16,12.8226087237183,2.77258872223978
0,0,1,10000,16,9.21034037197618,2.77258872223978
0,0,1,108500,15,11.5945054519627,2.70805020110221
0,0,2,92290,17,11.4326910722596,2.83321334405622
0,0,2,134000,14,11.805595078933,2.63905732961526
0,0,2,17600,15,9.77565418102624,2.70805020110221
1,0,1,153700,12,11.9427579295267,2.484906649788
1,0,2,871000,18,13.6773972558346,2.89037175789616
0,0,2,3000,12,8.00636756765025,2.484906649788
0,0,2,203000,10,12.2209612580239,2.30258509299405
0,0,2,1000,9,6.90775527898214,2.19722457733622
0,0,2,553000,12,13.2231132805045,2.484906649788
0,0,2,73500,15,11.2050406852009,2.70805020110221
0,0,1,3700,16,8.21608809863232,2.77258872223978
0,0,2,83500,15,11.3326019108389,2.70805020110221
0,0,2,4000,14,8.29404964010203,2.63905732961526
0,0,1,135650,12,11.8178333180871,2.484906649788
0,0,2,6400,11,8.76405326934776,2.39789527279837
0,0,1,214000,12,12.273731294004,2.484906649788
0,0,2,439000,13,12.9922546920573,2.56494935746154
0,0,1,596500,16,13.2988345205201,2.77258872223978
0,0,2,153000,16,11.9381932003746,2.77258872223978
0,0,2,10450,14,9.25435725739296,2.63905732961526
0,0,2,64000,13,11.0666383623418,2.56494935746154
0,0,1,2000,12,7.60090245954208,2.484906649788
0,0,2,54040,12,10.8974797920741,2.484906649788
0,0,2,34300,14,10.442900633154,2.63905732961526
0,0,1,15000,13,9.61580548008435,2.56494935746154
0,0,1,336000,18,12.7248664389453,2.89037175789616
0,0,2,92000,13,11.4295438560312,2.56494935746154
0,0,2,16525,12,9.71262966471989,2.484906649788
0,0,2,1400,13,7.24422751560335,2.56494935746154
0,0,2,5000,12,8.51719319141624,2.484906649788
0,0,1,81500,12,11.308358299229,2.484906649788
0,0,1,132000,16,11.7905572015685,2.77258872223978
0,0,2,529000,13,13.1787437108404,2.56494935746154
0,0,2,77000,12,11.2515607008358,2.484906649788
0,0,2,880823,18,13.6886119766746,2.89037175789616
0,0,2,178900,16,12.0945822694968,2.77258872223978
0,0,2,31500,16,10.3577428248137,2.77258872223978
0,0,1,10000,12,9.21034037197618,2.484906649788
0,0,1,357500,13,12.7868906411162,2.56494935746154
0,0,1,48000,12,10.77895628989,2.484906649788
0,0,1,15105,12,9.62278109382077,2.484906649788
0,0,1,690000,17,13.4444468765734,2.83321334405622
0,0,2,122800,12,11.7183122946952,2.484906649788
0,0,1,132000,15,11.7905572015685,2.70805020110221
0,0,2,131926,12,11.7899964383096,2.484906649788
0,0,1,23200,12,10.0519075576544,2.484906649788
0,0,1,10000,12,9.21034037197618,2.484906649788
0,0,2,60500,17,11.0103986440189,2.83321334405622
0,0,2,442000,12,12.9990651610598,2.484906649788
0,0,1,179700,13,12.0990440727717,2.56494935746154
0,0,1,270000,18,12.5061772379805,2.89037175789616
0,0,2,983800,13,13.7991779033434,2.56494935746154
0,0,2,16000,12,9.68034400122192,2.484906649788
0,0,1,37000,12,10.5186731916264,2.484906649788
0,0,2,17000,12,9.74096862303835,2.484906649788
0,0,2,828000,12,13.6267684333674,2.484906649788
0,0,1,3600,12,8.1886891244442,2.484906649788
0,0,2,16000,13,9.68034400122192,2.56494935746154
0,0,2,91000,18,11.418614785499,2.89037175789616
0,0,1,42000,12,10.6454248972655,2.484906649788
0,0,2,163000,13,12.0015054797889,2.56494935746154
0,0,1,4200,12,8.34283980427146,2.484906649788
0,0,1,68000,12,11.1272629841582,2.484906649788
0,0,1,11400,10,9.34136863438259,2.30258509299405
0,0,1,24875,15,10.1216185620268,2.70805020110221
0,0,1,522000,16,13.1654228668648,2.77258872223978
0,0,2,808000,14,13.6023173375032,2.63905732961526
0,0,1,3500,11,8.1605182474775,2.39789527279837
0,0,2,2500,12,7.82404601085629,2.484906649788
0,0,1,560000,13,13.2356920627113,2.56494935746154
0,0,1,234910,14,12.3669577410478,2.63905732961526
0,0,2,1080823,16,13.8932333459346,2.77258872223978
0,0,2,2235627,17,14.6200322835994,2.83321334405622
0,0,2,11100,15,9.31470038730042,2.70805020110221
1,0,2,3712627,16,15.1272502702622,2.77258872223978
0,0,1,279977,20,12.5424627359203,2.99573227355399
0,0,1,4665252,16,15.3556524100972,2.77258872223978
1,0,2,41500,14,10.6334487062188,2.63905732961526
0,0,2,86350,14,11.3661640835748,2.63905732961526
0,0,1,37000,12,10.5186731916264,2.484906649788
0,0,1,16449398,19,16.6157994387613,2.94443897916644
0,0,1,38000,12,10.5453414387085,2.484906649788
0,0,1,5500,12,8.61250337122056,2.484906649788
0,0,2,1220000,16,14.0143614167094,2.77258872223978
0,0,1,312700,12,12.6529995434459,2.484906649788
0,0,1,10000,13,9.21034037197618,2.56494935746154
0,0,1,295000,13,12.594730635322,2.56494935746154
0,0,2,400,15,5.99146454710798,2.70805020110221
0,0,2,15000,12,9.61580548008435,2.484906649788
0,0,1,505000,12,13.1323137082575,2.484906649788
0,0,1,1040000,17,13.8547312711176,2.83321334405622
0,0,1,13200,14,9.48797210857446,2.63905732961526
0,0,2,100,12,4.60517018598809,2.484906649788
0,0,1,537500,12,13.194684038984,2.484906649788
1,0,2,28055,12,10.2419221481851,2.484906649788
0,0,2,20000,18,9.90348755253613,2.89037175789616
0,0,2,933900,16,13.7471246450978,2.77258872223978
0,0,2,258400,17,12.4622640508906,2.83321334405622
1,0,1,21500,12,9.97580821411575,2.484906649788
1,0,1,46700,13,10.751499443657,2.56494935746154
0,0,1,2760,12,7.9229859587112,2.484906649788
1,0,2,185380,18,12.1301630514298,2.89037175789616
0,0,2,819000,16,13.6158393628352,2.77258872223978
0,0,1,950,12,6.85646198459459,2.484906649788
0,0,2,1202000,16,13.9994973940773,2.77258872223978
0,0,2,99000,12,11.5028751291167,2.484906649788
0,0,2,289200,12,12.5748737692667,2.484906649788
0,0,2,256400,12,12.4544940040287,2.484906649788
0,0,2,365000,12,12.8076526325646,2.484906649788
0,0,2,3800,13,8.24275634571448,2.56494935746154
0,0,2,21900,16,9.99424191580459,2.77258872223978
0,0,2,556800,17,13.2299613880023,2.83321334405622
0,0,2,448000,20,13.0125485113971,2.99573227355399
0,0,2,74000,14,11.2118203721863,2.63905732961526
0,0,2,200,12,5.29831736654804,2.484906649788
0,0,2,3000,16,8.00636756765025,2.77258872223978
0,0,1,10800,12,9.28730141311231,2.484906649788
0,0,1,116068,12,11.6619315052329,2.484906649788
0,0,2,120771,12,11.7016514694372,2.484906649788
0,0,1,78600,12,11.2721269784173,2.484906649788
0,0,1,311000,12,12.6475481911614,2.484906649788
0,0,2,380000,14,12.8479265317026,2.63905732961526
1,0,1,1900,18,7.54960916515453,2.89037175789616
0,0,2,3750,12,8.22951111896446,2.484906649788
0,0,2,107100,12,11.5815182564358,2.484906649788
0,0,1,106000,14,11.5711943730942,2.63905732961526
0,0,2,36500,12,10.5050675395706,2.484906649788
0,0,2,701500,14,13.4609761785247,2.63905732961526
0,0,2,17500,12,9.76995615991161,2.484906649788
0,0,1,187100,12,12.1393985122622,2.484906649788
0,0,2,35600,14,10.4801009168401,2.63905732961526
0,0,2,114380,12,11.6472815174693,2.484906649788
0,0,1,46000,12,10.7363966754712,2.484906649788
0,0,1,26000,11,10.1658518170036,2.39789527279837
0,0,1,5000,12,8.51719319141624,2.484906649788
0,0,1,256575,12,12.4551762985139,2.484906649788
0,0,1,274500,13,12.5227065399317,2.56494935746154
0,0,1,252600,13,12.4395624888985,2.56494935746154
1,0,2,1142,12,7.04053639021596,2.484906649788
0,0,2,1995,12,7.59839932932396,2.484906649788
0,0,2,32500,12,10.3889953683178,2.484906649788
0,0,2,2925,12,7.98104975966596,2.484906649788
0,0,1,165000,15,12.0137007528827,2.70805020110221
0,0,1,22000,16,9.99879773234045,2.77258872223978
0,0,1,20500,16,9.9281801651265,2.77258872223978
0,0,1,196000,17,12.1858699382127,2.83321334405622
0,0,1,20400,12,9.92329017983231,2.484906649788
0,0,1,3000,12,8.00636756765025,2.484906649788
0,0,1,25600,12,10.1503476304677,2.484906649788
0,0,1,25000,13,10.1266311038503,2.56494935746154
0,0,2,289000,12,12.5741819670946,2.484906649788
0,0,2,171000,16,12.0494188354848,2.77258872223978
0,0,1,16449398,16,16.6157994387613,2.77258872223978
0,0,2,12000,12,9.39266192877014,2.484906649788
0,0,2,23100,12,10.0475878965099,2.484906649788
0,0,2,107000,12,11.580584113444,2.484906649788
0,0,1,20000,12,9.90348755253613,2.484906649788
0,0,1,10000,12,9.21034037197618,2.484906649788
0,0,2,392000,15,12.8790171187726,2.70805020110221
0,0,1,3500,12,8.1605182474775,2.484906649788
0,0,1,2400,12,7.78322401633604,2.484906649788
0,0,2,45000,15,10.7144177687525,2.70805020110221
0,0,2,237500,12,12.3779229024568,2.484906649788
0,0,1,23000,12,10.0432494949113,2.484906649788
0,0,1,90400,12,11.4119995463803,2.484906649788
0,0,2,151200,14,11.9263587427276,2.63905732961526
0,0,2,17300,12,9.75846178048587,2.484906649788
0,0,1,15000,12,9.61580548008435,2.484906649788
0,0,1,59000,20,10.9852927228879,2.99573227355399
0,0,2,115200,15,11.6544250272439,2.70805020110221
0,0,1,2000,12,7.60090245954208,2.484906649788
0,0,2,36040,12,10.4923847117223,2.484906649788
0,0,2,549400,12,13.2165820526433,2.484906649788
0,0,1,2200,11,7.69621263934641,2.39789527279837
0,0,2,31000,14,10.3417424834673,2.63905732961526
0,0,2,13000,16,9.47270463644367,2.77258872223978
0,0,1,3000,12,8.00636756765025,2.484906649788
0,0,1,70000,11,11.1562505210315,2.39789527279837
0,0,2,100000,11,11.5129254649702,2.39789527279837
0,0,2,6575,13,8.79102985704596,2.56494935746154
0,0,2,953900,18,13.7683141231333,2.89037175789616
0,0,1,2246,16,7.71690613529839,2.77258872223978
0,0,2,2000,12,7.60090245954208,2.484906649788
0,0,1,123200,12,11.7215643300816,2.484906649788
0,0,1,329400,13,12.7050280967257,2.56494935746154
0,0,2,116666,12,11.6670704304954,2.484906649788
0,0,2,9956,14,9.20593066348748,2.63905732961526
0,0,2,7000,12,8.85366542803745,2.484906649788
0,0,1,359000,12,12.7910776674704,2.484906649788
0,0,2,20500,13,9.9281801651265,2.56494935746154
0,0,2,95500,14,11.4668815264688,2.63905732961526
0,0,1,18000,12,9.7981270368783,2.484906649788
0,0,1,2493857,12,14.729341065968,2.484906649788
0,0,1,164000,14,12.0076217068063,2.63905732961526
0,0,1,150000,12,11.9183905730784,2.484906649788
0,0,1,184000,15,12.1226910365911,2.70805020110221
0,0,2,116200,12,11.6630681233999,2.484906649788
0,0,1,194000,16,12.1756134380455,2.77258872223978
0,0,1,259500,12,12.4665119815881,2.484906649788
0,0,1,444500,12,13.0047053339361,2.484906649788
0,0,1,242154,12,12.3973291663817,2.484906649788
0,0,1,2000,12,7.60090245954208,2.484906649788
0,0,2,17000,12,9.74096862303835,2.484906649788
0,0,2,224000,12,12.3194013308372,2.484906649788
0,0,1,108000,12,11.5898865061064,2.484906649788
0,0,1,72200,12,11.1871953248809,2.484906649788
0,0,1,40500,15,10.6090572530946,2.70805020110221
0,0,2,672000,12,13.4180136195053,2.484906649788
0,0,2,2983,12,8.00068478451475,2.484906649788
0,0,2,20000,18,9.90348755253613,2.89037175789616
0,0,2,2100,12,7.64969262371151,2.484906649788
0,0,2,180000,12,12.1007121298723,2.484906649788
0,0,1,388500,15,12.8700484487898,2.70805020110221
0,0,2,278500,12,12.5371733383495,2.484906649788
0,0,1,18000,12,9.7981270368783,2.484906649788
0,0,1,15000,14,9.61580548008435,2.63905732961526
0,0,1,540000,12,13.1993244185405,2.484906649788
1,0,2,150000,15,11.9183905730784,2.70805020110221
0,0,1,158000,13,11.9703503120091,2.56494935746154
0,0,1,9700,12,9.17988116449147,2.484906649788
0,0,1,112800,14,11.6333716180461,2.63905732961526
0,0,2,5000,12,8.51719319141624,2.484906649788
0,0,1,16449398,17,16.6157994387613,2.83321334405622
0,0,2,71000,14,11.1704351560235,2.63905732961526
0,0,1,285000,15,12.5602444592508,2.70805020110221
0,0,2,51600,14,10.8512769514697,2.63905732961526
0,0,2,13350,12,9.4992716638284,2.484906649788
0,0,1,61000,12,11.0186291431554,2.484906649788
0,0,2,640300,15,13.3696920955069,2.70805020110221
0,0,1,20800,12,9.94270826568941,2.484906649788
0,0,2,2600,11,7.86326672400957,2.39789527279837
0,0,2,9920,12,9.20230820027892,2.484906649788
0,0,2,5300,12,8.57546209954021,2.484906649788
0,0,1,56000,14,10.9331069697173,2.63905732961526
0,0,2,500,12,6.21460809842219,2.484906649788
0,0,1,126200,12,11.7456232290892,2.484906649788
0,0,1,377000,18,12.8400004664301,2.89037175789616
0,0,1,5500,14,8.61250337122056,2.63905732961526
0,0,2,60040,14,11.0027662857474,2.63905732961526
0,0,1,5000,13,8.51719319141624,2.56494935746154
0,0,2,161000,16,11.9891596439666,2.77258872223978
0,0,1,727000,12,13.4966817565157,2.484906649788
1,0,2,1402,12,7.24565506759454,2.484906649788
0,0,1,262000,12,12.4760997827432,2.484906649788
1,0,2,160743,16,11.987562095273,2.77258872223978
1,0,1,75000,12,11.2252433925184,2.484906649788
0,0,1,2286450,18,14.6425109543581,2.89037175789616
0,0,2,63700,12,11.0619398415603,2.484906649788
0,0,1,500,10,6.21460809842219,2.30258509299405
0,0,1,754000,14,13.5331476469901,2.63905732961526
0,0,2,1350033,20,14.1156395945603,2.99573227355399
0,0,1,134000,11,11.805595078933,2.39789527279837
0,0,1,173500,16,12.0639328783691,2.77258872223978
0,0,2,429748,14,12.9709542693657,2.63905732961526
1,0,1,52760,12,10.8735086068313,2.484906649788
0,0,1,4000,12,8.29404964010203,2.484906649788
0,0,2,259000,15,12.4645833406817,2.70805020110221
0,0,2,122000,13,11.7117763237154,2.56494935746154
0,0,2,10000,14,9.21034037197618,2.63905732961526
0,0,1,44000,16,10.6919449129004,2.77258872223978
0,0,2,292000,16,12.5845090812504,2.77258872223978
0,0,1,2374127,12,14.6801403489298,2.484906649788
0,0,1,1000,15,6.90775527898214,2.70805020110221
0,0,1,180000,12,12.1007121298723,2.484906649788
0,0,2,650000,17,13.3847276418718,2.83321334405622
0,0,2,12000,13,9.39266192877014,2.56494935746154
0,0,1,46400,12,10.7450547382143,2.484906649788
0,0,2,21000,12,9.95227771670556,2.484906649788
0,0,2,26000,17,10.1658518170036,2.83321334405622
0,0,1,31400,12,10.3545631718963,2.484906649788
0,0,2,125200,14,11.7376677376481,2.63905732961526
0,0,2,7700,14,8.94897560784178,2.63905732961526
0,0,2,286800,20,12.5665403877076,2.99573227355399
0,0,1,82000,9,11.3144745262464,2.19722457733622
0,0,1,24400,13,10.1023384112813,2.56494935746154
0,0,1,192000,16,12.1652506510099,2.77258872223978
0,0,2,1855100,16,14.4334491609265,2.77258872223978
0,0,1,2045000,16,14.530908347459,2.77258872223978
0,0,2,5,12,1.6094379124341,2.484906649788
0,0,1,8500,12,9.04782144247841,2.484906649788
0,0,2,264010,15,12.4837422601989,2.70805020110221
0,0,1,1836950,14,14.4236171455361,2.63905732961526
0,0,2,36000,12,10.4912742174382,2.484906649788
0,0,2,468000,16,13.0562235748998,2.77258872223978
0,0,2,441000,13,12.996800154429,2.56494935746154
0,0,1,637500,16,13.3653095560147,2.77258872223978
0,0,2,1500,14,7.3132203870903,2.63905732961526
0,0,2,106000,14,11.5711943730942,2.63905732961526
0,0,1,400,12,5.99146454710798,2.484906649788
0,0,1,97654,13,11.4891858980875,2.56494935746154
0,0,1,224500,12,12.3216309861644,2.484906649788
